001:00:00.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:41:14.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,63,64,66,68,70
049:41:14.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:51:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:51:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:51:06.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:51:06.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,63,64,66,68,70
049:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,63,64,66,68,70
049:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
049:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,65,66,68,70
049:51:26.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,65,66,68,70
049:51:26.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:01:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:01:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:01:18.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:01:18.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,65,66,68,70
050:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,65,66,68,70
050:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,67,68,70
050:01:42.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,67,68,70
050:01:42.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:11:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:11:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:11:34.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:11:34.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,67,68,70
050:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,67,68,70
050:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,69,70
050:11:59.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,69,70
050:11:59.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:21:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:21:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:21:51.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
050:21:51.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,69,70
050:22:04.484,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,69,70
050:22:04.484,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:00:00.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:00:00.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:00:00.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:00:00.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,68,70
053:00:10.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,68,70
053:00:10.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:10:00.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:10:00.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:10:02.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:10:02.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,68,70
053:10:16.229,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,68,70
053:10:16.229,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:10:16.229,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:10:16.229,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:10:16.229,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:10:16.229,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,57,58,60,62,64,66,68,70
053:10:26.229,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,57,58,60,62,64,66,68,70
053:10:26.229,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:20:16.229,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:20:16.229,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:20:18.229,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:20:18.229,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,57,58,60,62,64,66,68,70
053:20:31.405,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,57,58,60,62,64,66,68,70
053:20:31.405,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:20:31.405,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:20:31.405,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:20:31.405,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:20:31.405,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,59,60,62,64,66,68,70
053:20:41.405,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,59,60,62,64,66,68,70
053:20:41.405,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:30:31.405,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:30:31.405,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:30:33.405,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:30:33.405,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,59,60,62,64,66,68,70
053:30:48.012,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,59,60,62,64,66,68,70
053:30:48.012,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:30:48.012,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:30:48.012,0,2,4,6,8,10,12,14,16,18,20,22,25,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:30:48.012,0,2,4,6,8,10,12,14,16,18,20,22,25,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:30:48.012,0,2,4,6,8,10,12,14,16,18,20,22,25,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,61,62,64,66,68,70
053:30:58.012,0,2,4,6,8,10,12,14,16,18,20,22,25,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,61,62,64,66,68,70
053:30:58.012,0,2,4,6,8,10,12,14,16,18,20,22,25,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:40:48.012,0,2,4,6,8,10,12,14,16,18,20,22,25,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:40:48.012,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:40:50.012,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:40:50.012,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,61,62,64,66,68,70
053:41:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,61,62,64,66,68,70
053:41:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:41:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:41:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:41:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:41:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,63,64,66,68,70
053:41:14.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,63,64,66,68,70
053:41:14.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:51:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,27,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:51:04.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:51:06.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:51:06.106,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,63,64,66,68,70
053:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,63,64,66,68,70
053:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
053:51:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,65,66,68,70
053:51:26.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,65,66,68,70
053:51:26.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:01:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:01:16.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:01:18.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:01:18.554,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,65,66,68,70
054:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,65,66,68,70
054:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:01:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,67,68,70
054:01:42.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,67,68,70
054:01:42.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:11:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:11:32.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:11:34.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:11:34.809,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,67,68,70
054:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,67,68,70
054:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:11:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,69,70
054:11:59.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,69,70
054:11:59.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:21:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:21:49.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:21:51.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
054:21:51.092,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,69,70
054:22:04.484,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,69,70
054:22:04.484,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:00:00.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:00:00.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:00:00.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:00:00.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,68,70
057:00:10.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,68,70
057:00:10.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:10:00.000,0,2,4,6,8,10,12,14,16,19,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:10:00.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:10:02.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:10:02.000,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,68,70
057:10:52.592,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,68,70
057:10:52.592,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:10:52.592,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:10:52.592,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:10:52.592,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:10:52.592,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,57,58,60,62,64,66,68,70
057:11:02.592,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,57,58,60,62,64,66,68,70
057:11:02.592,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:20:52.592,0,2,4,6,8,10,12,14,16,18,21,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:20:52.592,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:20:54.592,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:20:54.592,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,57,58,60,62,64,66,68,70
057:21:41.439,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,57,58,60,62,64,66,68,70
057:21:41.439,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:21:41.439,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:21:41.439,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:21:41.439,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:21:41.439,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,59,60,62,64,66,68,70
057:21:51.439,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,59,60,62,64,66,68,70
057:21:51.439,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:31:41.439,0,2,4,6,8,10,12,14,16,18,20,23,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:31:41.439,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:31:43.439,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70
057:31:43.439,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,59,60,62,64,66,68,70
